player_id,source_url,player_name,age,birth_date,position,bat_throw,height_weight,career,draft,season,team,games,plate_appearances,at_bats,runs,hits,doubles,triples,home_runs,total_bases,runs_batted_in,stolen_bases,caught_stealing,walks,hit_by_pitch,strikeouts,grounded_into_double_play,sacrifice_flies,sacrifice_hits,errors,batting_average,slugging_percentage,on_base_percentage,on_base_plus_slugging,as_of_date,is_partial,age_was_corrected,height_cm,weight_kg
78122,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78122,김태군,37,1989-12-30,C,R/R,182cm/92kg,양정초-대동중-부산고-LG-NC-경찰-NC-삼성,08 LG 2차 3라운드 17순위,2026,KIA,46,113,101,11,26,5,0,2,37,7,0,0,6,3,16,6,1,2,1,0.257,0.366,0.315,0.681,2026-07-20,True,True,182,92
78135,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78135,이형종,37,1989-06-07,OF,R/R,183cm/87kg,화곡초-양천중-서울고-LG,08 LG 1차,2026,키움,43,137,116,16,24,5,0,3,38,13,2,0,17,3,38,3,0,1,0,0.207,0.328,0.324,0.652,2026-07-20,True,True,183,87
78168,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78168,서건창,37,1989-08-22,2B,L/R,176cm/84kg,송정동초-충장중-광주제일고-LG-히어로즈-키움-LG-KIA,08 LG 육성선수,2026,키움,56,256,217,33,63,8,3,1,80,18,1,0,27,7,25,7,1,4,1,0.29,0.369,0.385,0.754,2026-07-20,True,True,176,84
78224,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78224,김재환,38,1988-09-22,DH,L/R,184cm/98kg,영랑초-상인천중-인천고-두산-상무-두산,08 두산 2차 1라운드 4순위,2026,SSG,78,308,259,32,55,5,0,14,102,45,1,1,45,3,89,4,1,0,0,0.212,0.394,0.334,0.728,2026-07-20,True,True,184,98
78288,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78288,최재훈,37,1989-08-27,C,R/R,178cm/94kg,화곡초-덕수중-덕수고-(방송통신대)-두산-경찰-두산,08 두산 육성선수,2026,한화,41,110,90,11,15,0,0,0,15,13,0,0,9,7,19,3,2,2,2,0.167,0.167,0.287,0.454,2026-07-20,True,True,178,94
78513,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78513,전준우,40,1986-02-25,OF,R/R,184cm/98kg,흥무초-경주중-경주고-건국대-롯데-경찰,08 롯데 2차 2라운드 15순위,2026,롯데,52,193,178,12,40,6,0,2,52,13,0,1,13,0,29,4,2,0,1,0.225,0.292,0.275,0.567,2026-07-20,True,True,184,98
78548,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78548,장성우,36,1990-01-17,C,R/R,187cm/100kg,감천초-경남중-경남고-롯데-경찰-롯데,08 롯데 1차,2026,KT,56,212,170,29,35,10,0,9,72,37,1,0,39,2,53,8,1,0,0,0.206,0.424,0.358,0.782,2026-07-20,True,True,187,100
78603,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78603,김선빈,37,1989-12-18,2B,R/R,165cm/77kg,화순초-화순중-화순고-KIA-상무,08 KIA 2차 6라운드 43순위,2026,KIA,87,338,291,31,73,15,0,1,91,27,0,0,41,4,35,8,1,1,2,0.251,0.313,0.35,0.663,2026-07-20,True,True,165,77
78756,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=78756,오선진,37,1989-07-07,SS,R/R,178cm/80kg,화곡초-성남중-성남고-한화-상무-한화-삼성-한화-롯데,08 한화 2차 4라운드 26순위,2026,키움,52,69,61,5,12,2,0,0,14,3,0,0,4,0,12,1,0,4,0,0.197,0.23,0.246,0.476,2026-07-20,True,True,178,80
79109,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79109,오지환,36,1990-03-12,SS,L/R,185cm/80kg,군산초-자양중-경기고,09 LG 1차,2026,LG,82,288,247,33,63,9,0,7,93,42,4,2,29,3,57,4,3,6,11,0.255,0.377,0.337,0.714,2026-07-20,True,True,185,80
79192,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79192,채은성,36,1990-02-06,1B,R/R,186cm/92kg,순천북초-순천이수중-효천고-LG,09 LG 육성선수,2026,한화,28,115,102,10,25,3,0,2,34,12,1,0,8,3,21,5,2,0,4,0.245,0.333,0.313,0.646,2026-07-20,True,True,186,92
79215,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79215,박건우,36,1990-09-08,OF,R/R,184cm/80kg,역삼초-서울이수중-서울고-두산-경찰-두산,09 두산 2차 2라운드 10순위,2026,NC,83,336,285,42,84,12,0,16,144,55,7,2,41,1,60,5,9,0,0,0.295,0.505,0.375,0.88,2026-07-20,True,True,184,80
79231,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79231,정수빈,36,1990-10-07,OF,L/L,175cm/70kg,수원신곡초-수원북중-유신고-두산-경찰,09 두산 2차 5라운드 39순위,2026,두산,89,354,302,48,81,9,4,6,116,32,15,5,39,4,50,4,1,8,2,0.268,0.384,0.358,0.742,2026-07-20,True,True,175,70
79240,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79240,허경민,36,1990-08-26,3B,R/R,176cm/69kg,송정동초-충장중-광주제일고-두산-경찰-두산,09 두산 2차 1라운드 7순위,2026,KT,55,205,180,34,60,8,0,3,77,27,1,2,16,7,17,8,1,1,3,0.333,0.428,0.407,0.835,2026-07-20,True,True,176,69
79365,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79365,박동원,36,1990-04-07,C,R/R,178cm/92kg,양정초-개성중-개성고-히어로즈-상무-히어로즈-키움-KIA,09 히어로즈 2차 3라운드 19순위,2026,LG,80,281,230,36,54,11,0,10,95,40,1,2,38,4,68,9,3,6,3,0.235,0.413,0.349,0.762,2026-07-20,True,True,178,92
79402,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79402,김상수,36,1990-03-23,2B,R/R,175cm/68kg,대구옥산초-경복중-경북고-삼성,09 삼성 1차,2026,KT,78,303,253,26,71,8,1,0,81,24,0,3,37,5,37,8,1,7,3,0.281,0.32,0.382,0.702,2026-07-20,True,True,175,68
79456,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79456,이지영,40,1986-02-27,C,R/R,177cm/88kg,서화초-인천신흥중-제물포고-경성대-삼성-상무-삼성-키움,08 삼성 육성선수,2026,SSG,37,81,70,9,14,3,0,0,17,5,1,0,7,0,7,2,1,3,1,0.2,0.243,0.269,0.512,2026-07-20,True,True,177,88
79608,https://www.koreabaseball.com/Record/Player/HitterDetail/Basic.aspx?playerId=79608,안치홍,36,1990-07-02,2B,R/R,178cm/97kg,구지초(구리리틀)-대치중-서울고-KIA-경찰-KIA-롯데-한화,09 KIA 2차 1라운드 1순위,2026,키움,79,333,295,31,80,12,0,6,110,35,0,0,33,2,47,11,3,0,2,0.271,0.373,0.345,0.718,2026-07-20,True,True,178,97
