player_id,source_url,player_name,age,birth_date,position,bat_throw,height_weight,career,draft,season,team,earned_run_average,games,complete_games,shutouts,wins,losses,saves,holds,winning_percentage,batters_faced,innings_pitched_display,hits_allowed,home_runs_allowed,walks_allowed,hit_batters,strikeouts,runs_allowed,earned_runs,age_was_corrected,height_cm,weight_kg,innings_pitched_outs
84240,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=84240,최일언,29,1961-07-27,P,R/R,177cm/80kg,하부초-하부중-시모노세키고-일본 센슈대-OB-LG-삼성,,1990,LG,4.62,15,1,0,3,2,0,0,0.6,223,48 2/3,49,6,33,3,24,26,25,False,177,80,146
84273,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=84273,윤석환,29,1961-07-17,P,L/L,180cm/84kg,봉천초-선린중-선린상고-성균관대-OB-삼성,,1990,OB,6.88,14,0,0,1,0,2,0,1.0,74,17,22,1,7,0,6,13,13,False,180,84,51
84473,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=84473,전용권,29,1961-04-12,P,R/R,,대구고-한양대,,1990,롯데,5.18,22,0,0,2,4,1,0,0.333,218,48 2/3,59,3,21,1,9,32,28,False,,,146
84520,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=84520,이문한,29,1961-07-03,P,L/L,,경남상고-동국대,,1990,삼성,3.98,26,0,0,2,4,1,0,0.333,230,52,42,6,35,2,11,26,23,False,,,156
84671,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=84671,문희수,25,1965-03-15,P,R/R,175cm/80kg,광주제일고-해태,,1990,해태,2.5,5,0,0,0,0,0,0,,73,18,14,0,8,0,5,6,5,False,175,80,54
85110,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=85110,김용수,30,1960-05-02,P,R/R,179cm/72kg,동대문상고-중앙대-MBC-LG,,1990,LG,2.04,33,2,0,12,5,5,0,0.706,594,149 2/3,122,4,38,3,119,40,34,False,179,72,449
85150,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=85150,정삼흠,29,1961-11-05,P,L/R,185cm/85kg,명지고-고려대-MBC-LG,,1990,LG,2.78,55,1,0,8,9,23,0,0.471,684,168 1/3,133,4,57,9,86,58,52,False,185,85,505
85350,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=85350,정은배,28,1962-10-19,P,R/R,,인천고-경희대,,1990,태평양,5.87,2,0,0,0,0,0,0,,34,7 2/3,10,0,3,1,1,6,5,False,,,23
85531,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=85531,박동수,29,1961-06-12,P,R/R,177cm/85kg,마산성호초-마산동중-마산상고-동아대-롯데,,1990,롯데,5.89,25,0,0,3,6,0,0,0.333,299,65 2/3,80,4,17,11,18,46,43,False,177,85,197
85570,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=85570,양상문,29,1961-03-24,P,L/L,176cm/81kg,부산대연초-부산동성중-부산고-고려대-롯데-청보-태평양,,1990,태평양,3.22,34,6,4,11,9,1,0,0.55,673,162 1/3,151,10,55,2,68,72,58,False,176,81,487
85672,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=85672,선동열,27,1963-01-10,P,R/R,185cm/97kg,송정동초-무등중-광주제일고-고려대-해태,,1990,해태,1.13,35,8,6,22,6,4,0,0.786,724,190 1/3,121,1,50,8,189,35,24,False,185,97,571
86110,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86110,김태원,26,1964-01-28,P,R/R,185cm/85kg,서울재동초-휘문중-배재고-성균관대-MBC-LG,,1990,LG,2.51,33,6,3,18,5,1,0,0.783,786,193 1/3,152,8,61,7,127,65,54,False,185,85,580
86111,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86111,김건우,27,1963-08-30,P,R/R,176cm/80kg,선린상고-한양대-MBC-LG,,1990,LG,6.21,12,0,0,2,3,1,0,0.4,179,37 2/3,47,1,16,5,13,28,26,False,176,80,113
86170,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86170,예병준,28,1962-03-12,P,R/R,,동대문상고,,1990,LG,7.94,4,0,0,0,0,0,0,,56,11 1/3,14,0,7,2,5,12,10,False,,,34
86230,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86230,박형열,23,1967-11-13,P,L/L,,서울고,,1990,OB,3.79,27,1,1,2,3,1,0,0.4,332,76,68,2,46,2,28,36,32,False,,,228
86310,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86310,김신부,27,1963-07-06,P,R/R,,일본 시천고,,1990,LG,4.09,11,0,0,2,2,1,0,0.5,152,33,32,3,22,5,6,16,15,False,,,99
86370,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86370,조병천,30,1960-05-25,P,R/R,,전주상고,,1990,태평양,3.99,26,2,0,6,8,2,0,0.429,433,99 1/3,94,2,50,3,36,46,44,False,,,298
86470,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86470,성준,28,1962-09-25,P,L/L,180cm/72kg,계성초-대구중-경북고-한양대-삼성-롯데,,1990,삼성,2.25,12,0,0,3,1,1,0,0.75,145,36,32,2,13,0,19,10,9,False,180,72,108
86570,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86570,오명록,28,1962-04-06,P,R/R,,경남상고-동아대,,1990,삼성,6.3,8,1,0,0,4,1,0,0.0,98,20,29,5,10,2,9,15,14,False,,,60
86572,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86572,윤학길,29,1961-07-04,P,R/R,187cm/95kg,장생포초-부산동성중-부산상고-연세대-롯데,,1990,롯데,4.07,26,5,2,3,12,0,0,0.2,615,143 2/3,157,10,42,2,64,78,65,False,187,95,431
86612,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86612,김정수,28,1962-07-24,P,R/L,182cm/83kg,광주남초-전남중-진흥고-연세대-해태-SK-한화-SK,,1990,해태,2.93,26,3,1,6,5,0,0,0.545,453,104 1/3,84,5,60,9,50,46,34,False,182,83,313
86670,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86670,차동철,27,1963-01-27,P,R/R,,광주제일고-건국대,,1990,LG,5.51,16,0,0,3,3,0,0,0.5,215,49,56,3,20,1,7,30,30,False,,,147
86672,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86672,신동수,24,1966-10-01,P,L/L,,학강초-무등중-광주상고-해태-LG-OB,,1990,해태,4.09,42,3,1,5,8,3,0,0.385,602,143,140,15,47,2,56,71,65,False,,,429
86722,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86722,이상군,28,1962-04-21,P,R/R,176cm/68kg,청주우암초-청주중-북일고-한양대-빙그레-한화,,1990,빙그레,3.13,19,0,0,6,4,0,0,0.6,359,86 1/3,91,5,24,1,30,35,30,False,176,68,259
86770,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=86770,한희민,28,1962-07-19,P,R/R,188cm/77kg,세광고-성균관대,,1990,빙그레,4.13,36,2,0,12,9,5,0,0.571,674,157,154,22,53,5,63,85,72,False,188,77,471
87340,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=87340,최창호,24,1966-11-08,P,L/L,174cm/70kg,대구옥산초-대구중-경북고-청보-태평양-현대-LG,87 청보 2차,1990,태평양,3.2,40,5,1,9,9,5,0,0.5,824,196 2/3,162,13,93,1,158,86,70,False,174,70,590
87413,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=87413,김성길,34,1956-05-22,P,R/R,,일본 중경고,,1990,삼성,3.79,33,6,2,13,6,3,0,0.684,700,166 1/3,168,21,53,8,51,78,70,False,,,499
87420,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=87420,이척기,28,1962-05-25,P,L/L,,대구상고-중앙대,,1990,빙그레,0.0,2,0,0,0,0,0,0,,4,2/3,1,0,1,0,1,0,0,False,,,2
87460,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=87460,장태수,26,1964-03-15,P,L/L,cm/kg,대구고-한양대-삼성,,1990,롯데,10.38,8,0,0,0,0,0,0,,41,8 2/3,16,2,1,0,0,10,10,False,,,26
87510,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=87510,김종석,26,1964-07-15,P,L/L,,부산고-한양대,,1990,롯데,5.09,15,0,0,0,2,0,0,0.0,78,17 2/3,21,3,10,0,8,10,10,False,,,53
87672,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=87672,송유석,24,1966-07-16,P,R/R,175cm/85kg,진흥고-해태-LG,,1990,해태,3.77,34,0,0,2,1,2,0,0.667,412,98,90,3,45,8,62,46,41,False,175,85,294
87710,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=87710,김대중,27,1963-03-16,P,R/R,,북일고-동아대,,1990,빙그레,3.76,35,1,0,10,9,2,0,0.526,610,146,129,12,51,13,68,77,61,False,,,438
87720,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=87720,이동석,26,1964-01-11,P,R/R,,군산상고-동국대,,1990,빙그레,2.91,19,0,0,1,1,0,0,0.5,182,43 1/3,48,6,9,2,21,20,14,False,,,130
88120,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88120,이국성,25,1965-12-28,P,L/L,,성남고-경희대,,1990,LG,3.49,29,2,1,4,7,2,0,0.364,380,90 1/3,84,5,36,5,46,37,35,False,,,271
88121,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88121,이용철,24,1966-10-06,P,R/R,177cm/77kg,경기상고-단국대-MBC-LG-삼성,,1990,LG,2.48,10,0,0,3,1,0,0,0.75,135,32 2/3,25,1,17,2,8,13,9,False,177,77,98
88170,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88170,문병권,25,1965-04-04,P,R/R,,연세대,,1990,LG,3.72,27,6,1,10,5,0,0,0.667,572,138,142,5,36,12,45,60,57,False,,,414
88273,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88273,하창우,21,1969-10-24,P,R/R,,충암고,,1990,OB,11.57,2,0,0,0,0,0,0,,13,2 1/3,3,0,2,1,2,3,3,False,,,7
88275,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88275,강규성,21,1969-03-25,P,R/R,,동대문상고,,1990,OB,4.65,12,0,0,1,3,0,0,0.25,216,50 1/3,44,2,37,0,22,27,26,False,,,151
88320,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88320,이상구,27,1963-02-27,P,R/R,,전주고,,1990,태평양,5.09,11,0,0,0,1,0,0,0.0,85,17 2/3,27,1,11,2,6,13,10,False,,,53
88330,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88330,박상범,25,1965-07-07,P,R/R,,인천고-인하대,,1990,태평양,5.59,12,0,0,1,3,0,0,0.25,180,38 2/3,43,5,24,1,22,24,24,False,,,116
88332,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88332,박정현,21,1969-07-10,P,R/R,192cm/83kg,유신고-태평양-쌍방울,,1990,태평양,2.63,35,9,2,13,7,7,0,0.65,782,191 2/3,177,7,55,8,66,66,56,False,192,83,575
88371,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88371,신완근,24,1966-02-14,P,R/R,,전주고-원광대,,1990,태평양,5.93,16,0,0,1,1,0,0,0.5,142,30 1/3,32,2,23,2,16,22,20,False,,,91
88450,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88450,정윤수,26,1964-12-17,P,L/L,,포철공고-경남대,,1990,삼성,3.91,41,0,0,7,5,5,0,0.583,572,129,137,10,70,6,71,70,56,False,,,387
88470,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88470,홍성연,25,1965-07-18,P,R/R,,대구고-고려대,,1990,삼성,4.75,24,0,0,1,1,5,0,0.5,263,60 2/3,68,8,20,3,28,33,32,False,,,182
88572,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88572,서정용,21,1969-09-05,P,R/R,,청강고,,1990,롯데,4.5,7,0,0,0,2,0,0,0.0,88,22,17,2,8,0,5,11,11,False,,,66
88711,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88711,김홍명,28,1962-06-16,P,L/L,,일본 횡빈상고,,1990,빙그레,3.38,34,0,0,8,3,0,0,0.727,493,112,106,5,64,1,49,54,42,False,,,336
88750,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88750,장정순,26,1964-08-01,P,R/R,,청주고-경성대,,1990,빙그레,2.14,20,0,0,1,1,2,0,0.5,237,59,43,5,29,1,45,15,14,False,,,177
88770,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88770,한용덕,25,1965-06-02,P,R/R,183cm/84kg,천동초-충남중-북일고-빙그레-한화,,1990,빙그레,2.53,38,3,1,13,9,3,0,0.591,706,171,147,10,58,7,100,59,48,False,183,84,513
88774,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=88774,지성규,21,1969-11-15,P,L/L,,중앙고,,1990,빙그레,10.13,3,0,0,0,0,0,0,,12,2 2/3,3,1,1,0,1,3,3,False,,,8
89110,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89110,김덕근,26,1964-03-01,P,R/R,,경북고-연세대,,1990,LG,4.91,9,0,0,0,0,0,0,,123,29 1/3,25,0,17,2,19,19,16,False,,,88
89111,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89111,김기범,25,1965-12-13,P,L/L,177cm/78kg,충암고-건국대,,1990,LG,2.81,23,1,0,5,5,0,0,0.5,266,64,52,6,26,1,27,26,20,False,177,78,192
89170,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89170,한명수,24,1966-11-13,P,R/R,,보성고-동국대,,1990,LG,4.05,3,0,0,0,0,0,0,,34,6 2/3,6,0,7,1,0,4,3,False,,,20
89211,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89211,김동현,24,1966-10-12,P,R/R,,배재고-동국대,,1990,OB,4.52,40,2,0,7,7,3,0,0.5,544,125 1/3,118,19,53,10,61,67,63,False,,,376
89212,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89212,김보선,24,1966-03-15,P,R/R,,한양대,,1990,OB,4.62,8,0,0,0,4,0,0,0.0,175,39,36,2,30,1,17,22,20,False,,,117
89220,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89220,이진,24,1966-09-15,P,L/L,,배명고-성균관대,,1990,OB,5.4,21,0,0,1,4,0,0,0.2,186,38 1/3,38,2,34,6,25,36,23,False,,,115
89230,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89230,김진규,28,1962-06-30,P,R/R,cm/kg,북일고-동아대,,1990,OB,4.18,22,1,0,0,3,0,0,0.0,254,56,51,5,43,4,31,31,26,False,,,168
89269,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89269,김형균,21,1969-05-14,P,R/R,,덕수상고,,1990,OB,9.58,6,0,0,0,0,0,0,,52,10 1/3,17,3,5,1,7,11,11,False,,,31
89270,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89270,구동우,24,1966-12-27,P,L/L,,대동초-충남중-북일고-동아대-OB,,1990,OB,3.43,36,7,2,9,9,2,0,0.5,647,155,158,9,49,8,56,64,59,False,,,465
89271,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89271,홍길남,19,1971-02-24,P,R/R,,보성고,,1990,OB,4.75,17,0,0,1,3,0,0,0.25,162,36,39,5,18,2,19,22,19,False,,,108
89330,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89330,박은진,26,1964-09-27,P,R/R,,동산고,,1990,태평양,2.03,33,2,0,6,7,9,0,0.462,415,102,88,2,36,3,42,27,23,False,,,306
89350,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89350,정명진,29,1961-11-13,P,R/R,,마산상고-경성대,,1990,태평양,5.66,23,0,0,0,6,1,0,0.0,254,55 2/3,66,4,25,3,31,35,35,False,,,167
89351,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89351,정명원,24,1966-06-14,P,R/R,188cm/80kg,군산남초-군산남중-군산상고-원광대-태평양-현대,89 태평양 2차,1990,태평양,7.57,15,0,0,2,4,2,0,0.333,137,27 1/3,44,3,13,3,11,28,23,False,188,80,82
89370,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89370,노민승,25,1965-11-20,P,R/R,,한양대,,1990,태평양,2.45,5,0,0,0,0,0,0,,43,11,8,0,0,0,4,4,3,False,,,33
89371,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89371,허정욱,25,1965-08-04,P,R/R,,제물포고-고려대,,1990,태평양,3.29,20,1,0,7,2,0,0,0.778,285,65 2/3,58,3,40,1,43,32,24,False,,,197
89410,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89410,김상엽,20,1970-05-11,P,R/R,187cm/95kg,대구수창초-경복중-대구고-삼성-LG,,1990,삼성,2.81,44,3,0,12,6,18,0,0.667,661,160 1/3,114,12,79,11,110,60,50,False,187,95,481
89430,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89430,박용준,20,1970-06-17,P,L/L,,광주제일고,,1990,삼성,4.15,11,0,0,0,0,0,0,,100,21 2/3,28,3,10,1,7,14,10,False,,,65
89470,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89470,유명선,25,1965-09-03,P,R/R,,포철공고-계명대,,1990,삼성,4.53,25,6,0,9,8,1,0,0.529,643,147,137,16,90,3,78,80,74,False,,,441
89471,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89471,송광훈,28,1962-08-09,P,R/R,,일본 명지대,,1990,삼성,9.19,7,0,0,0,2,0,0,0.0,79,15 2/3,20,2,18,1,5,17,16,False,,,47
89511,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89511,김청수,24,1966-08-06,P,R/R,,마산상고-동아대,,1990,롯데,3.82,38,6,1,11,12,2,0,0.478,596,146,137,14,25,9,53,69,62,False,,,438
89520,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89520,이상번,20,1970-03-05,P,R/R,,현대공고,,1990,롯데,1.69,5,0,0,2,0,0,0,1.0,61,16,10,0,3,1,11,3,3,False,,,48
89570,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89570,서호진,24,1966-08-25,P,R/R,,동래고-경성대,,1990,롯데,3.92,38,0,0,1,5,8,0,0.167,365,87 1/3,77,9,31,6,33,44,38,False,,,262
89573,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89573,윤동배,24,1966-03-03,P,R/R,,경남고-동아대,,1990,롯데,6.03,30,1,0,3,4,0,0,0.429,367,77 2/3,88,5,50,7,32,60,52,False,,,233
89620,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89620,이강철,24,1966-05-24,P,R/R,180cm/79kg,광주서림초-무등중-광주제일고-동국대-해태-삼성-해태-KIA,89 해태 1차,1990,해태,3.14,44,10,1,16,10,5,0,0.615,894,220 2/3,163,24,84,9,165,84,77,False,180,79,662
89621,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89621,이광우,25,1965-03-14,P,R/R,180cm/76kg,군산초-군산중-군산상고-원광대-해태-OB-두산-LG,89 해태 1차,1990,해태,5.91,20,0,0,2,5,0,0,0.286,255,56 1/3,75,9,13,6,27,41,37,False,180,76,169
89670,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89670,조계현,26,1964-05-01,P,R/R,178cm/84kg,군산남초-군산남중-군산상고-연세대-해태-삼성-두산,,1990,해태,3.28,30,10,5,14,13,0,0,0.519,746,178 1/3,144,8,78,3,130,73,65,False,178,84,535
89672,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89672,강태원,19,1971-05-15,P,L/L,180cm/83kg,순천상고-해태,,1990,해태,7.32,17,0,0,1,0,0,0,1.0,162,35 2/3,45,7,10,2,11,33,29,False,180,83,107
89710,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89710,김락기,24,1966-10-28,P,R/R,,동래고-동아대,,1990,빙그레,5.71,34,0,0,6,6,1,0,0.5,493,110 1/3,124,19,53,4,54,74,70,False,,,331
89720,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89720,이은승,19,1971-02-12,P,R/R,,공주고,,1990,빙그레,27.0,1,0,0,0,0,0,0,,4,1/3,2,2,0,0,0,3,1,False,,,1
89770,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89770,송진우,24,1966-02-16,P,L/L,180cm/75kg,증평초-세광중-세광고-동국대-빙그레-한화,88 빙그레 1차,1990,빙그레,1.82,50,0,0,11,7,27,0,0.611,503,128 1/3,80,2,54,0,102,29,26,False,180,75,385
89771,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89771,진정필,24,1966-02-10,P,R/R,,북일고-고려대,,1990,빙그레,4.22,13,0,0,0,1,0,0,0.0,130,32,25,5,12,2,18,16,15,False,,,96
89773,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=89773,원근호,22,1968-11-13,P,R/R,,세광고,,1990,빙그레,2.45,4,0,0,0,0,0,0,,14,3 2/3,4,0,1,0,0,1,1,False,,,11
90211,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90211,권영구,19,1971-08-20,P,R/R,,동대문상고,,1990,OB,7.2,6,0,0,0,1,0,0,0.0,28,5,11,0,0,1,3,8,4,False,,,15
90220,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90220,손병희,19,1971-04-20,P,R/R,,동대문상고,,1990,OB,1.93,5,0,0,0,0,0,0,,39,9 1/3,6,0,8,0,3,2,2,False,,,28
90261,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90261,조정수,21,1969-05-02,P,R/R,,동국대,,1990,OB,4.85,9,0,0,0,1,0,0,0.0,130,29 2/3,28,1,17,2,10,16,16,False,,,89
90310,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90310,김력,22,1968-02-28,P,R/R,,동아대,,1990,태평양,1.29,4,0,0,0,1,0,0,0.0,56,14,12,0,3,0,5,2,2,False,,,42
90350,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90350,조웅천,19,1971-03-17,P,R/R,182cm/78kg,광주남초-무등중-순천상고-태평양-현대-SK,90 태평양 2차 5라운드,1990,태평양,6.0,2,0,0,0,0,0,0,,14,3,2,1,3,0,2,2,2,False,182,78,9
90351,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90351,조영상,20,1970-10-26,P,R/R,,인천고,,1990,태평양,4.3,8,0,0,1,2,0,0,0.333,69,14 2/3,13,0,11,0,6,9,7,False,,,44
90413,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90413,김종철,22,1968-07-18,P,R/R,,군산상고,,1990,LG,6.48,5,0,0,0,0,0,0,,42,8 1/3,12,2,5,1,7,6,6,False,,,25
90510,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90510,강민기,20,1970-08-27,P,R/R,,현대공고,,1990,롯데,8.16,9,0,0,0,1,0,0,0.0,72,14 1/3,21,5,12,0,5,15,13,False,,,43
90511,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90511,김도형,23,1967-07-28,P,L/L,,경성대,,1990,롯데,5.87,11,0,0,0,2,0,0,0.0,104,23,28,3,8,0,9,16,15,False,,,69
90512,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90512,김창기,24,1966-07-25,P,R/R,,경성대,,1990,롯데,,1,0,0,0,0,0,0,,2,0,0,0,2,0,0,0,0,False,,,0
90532,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90532,박동희,22,1968-01-04,P,R/R,186cm/98kg,부산고-고려대-롯데,,1990,롯데,3.04,31,3,1,10,7,7,0,0.588,629,145,101,3,114,3,146,55,49,False,186,98,435
90613,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90613,강대성,19,1971-05-09,P,R/R,,광주상고,,1990,해태,4.91,7,0,0,0,0,0,0,,49,11,10,0,6,1,2,6,6,False,,,33
90670,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90670,서정필,19,1971-08-05,P,R/R,,광주제일고,,1990,해태,8.1,3,0,0,0,0,0,0,,16,3 1/3,2,0,3,1,0,3,3,False,,,10
90685,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90685,최태영,19,1971-08-30,P,R/R,,광주상고,,1990,해태,12.0,1,0,0,0,0,0,0,,16,3,5,1,2,0,1,4,4,False,,,9
90687,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90687,최향남,19,1971-03-28,P,R/R,187cm/89kg,산정초-영흥중-영흥고-해태-LG-KIA-롯데-KIA,90 해태 고졸 신인,1990,해태,15.19,5,0,0,0,1,0,0,0.0,33,5 1/3,10,2,6,1,3,10,9,False,187,89,16
90759,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90759,이효봉,27,1963-01-26,P,R/R,,고려대,,1990,빙그레,4.22,7,0,0,0,0,0,0,,55,10 2/3,14,2,9,1,5,10,5,False,,,32
90850,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90850,이태일,23,1967-04-09,P,R/R,,영남대,,1990,삼성,3.5,22,3,1,13,6,0,0,0.684,463,113,95,4,35,8,45,48,44,False,,,339
90851,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90851,이상훈,19,1971-03-21,P,R/R,181cm/82kg,경북고-삼성-두산,,1990,삼성,9.56,4,0,0,0,2,0,0,0.0,84,16,30,1,8,1,7,19,17,False,181,82,48
90853,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90853,이상목,19,1971-04-25,P,R/R,187cm/80kg,대구수창초-경복중-성광고-삼성-빙그레-한화-롯데,,1990,삼성,4.7,9,0,0,0,0,0,0,,99,23,21,1,15,0,6,15,12,False,187,80,69
90880,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=90880,최현준,23,1967-05-03,P,R/R,,한양대,,1990,삼성,6.92,7,0,0,0,2,0,0,0.0,58,13,17,2,2,4,3,11,10,False,,,39
80091,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=80091,이상훈,28,1963-10-22,P,R/R,,대구수창초-경상중-경북고-연세대-청보-OB,,1991,OB,5.12,19,0,0,2,3,0,0,0.4,173,38 2/3,39,4,22,4,8,23,22,False,,,116
82234,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=82234,박철순,35,1956-03-12,P,R/R,,배명고-연세대,,1991,OB,3.51,18,2,0,7,5,0,0,0.583,444,102 2/3,97,5,47,6,55,48,40,False,,,308
82271,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=82271,계형철,38,1953-04-03,P,R/R,183cm/75kg,송림초-동인천중-중앙고-성균관대-OB,,1991,OB,5.86,14,2,0,1,6,1,0,0.143,204,43,56,1,21,1,14,35,28,False,183,75,129
82571,https://www.koreabaseball.com/Record/Retire/Pitcher.aspx?playerId=82571,노상수,33,1958-05-05,P,R/R,177cm/81kg,삼량진초-동성중-부산상고-고려대-롯데,,1991,롯데,12.0,1,0,0,0,0,0,0,,18,3,5,1,3,1,2,5,4,False,177,81,9
